seconds,data
125.647,0.47225
125.682,0.4842499999999999
125.733,0.4745
125.768,0.4762499999999999
125.804,0.48525
125.846,0.4715
125.886,0.46075
125.929,0.4747499999999999
125.96,0.498
126.001,0.50325
126.048,0.4542499999999999
126.063,0.4630000000000001
126.09,0.48175
126.137,0.4915
126.175,0.4937499999999999
126.202,0.46975
126.261,0.4962499999999999
126.282,0.4992499999999999
126.324,0.4922499999999999
126.365,0.4814999999999999
126.412,0.4605
126.448,0.4815
126.479,0.4875
126.525,0.49475
126.566,0.49925
126.605,0.4645000000000001
126.646,0.4750000000000001
126.682,0.4475
126.726,0.4974999999999999
126.768,0.46825
126.805,0.522
126.861,0.48075
126.884,0.46925
126.931,0.4742499999999999
126.982,0.493
127.007,0.4629999999999999
127.045,0.48875
127.082,0.47725
127.135,0.4995
127.184,0.4705
127.202,0.46575
127.244,0.4797499999999999
127.284,0.484
127.334,0.4745
127.37,0.491
127.4,0.50075
127.458,0.4795
127.492,0.4725
127.521,0.4725
127.583,0.4852499999999999
127.606,0.46375
127.641,0.4464999999999999
127.679,0.46625
127.734,0.48375
127.767,0.4532499999999999
127.806,0.49375
127.845,0.46925
127.886,0.46375
127.928,0.4732499999999999
127.968,0.4475
128.003,0.4755
128.046,0.4565
128.086,0.48
128.122,0.4915
128.194,0.47525
128.213,0.4725
128.241,0.474
128.297,0.482
128.323,0.499
128.372,0.47325
128.407,0.4740000000000001
128.443,0.46575
128.488,0.48125
128.524,0.47625
128.561,0.4679999999999999
128.601,0.474
128.644,0.4549999999999999
128.685,0.49825
128.727,0.47575
128.769,0.4762499999999999
128.805,0.503
128.841,0.4975
128.908,0.4639999999999999
128.925,0.49675
128.965,0.52275
129.021,0.50175
129.042,0.4814999999999999
129.093,0.4892500000000001
129.125,0.4995
129.174,0.492
129.208,0.51075
129.244,0.4750000000000001
129.292,0.45575
129.326,0.474
129.365,0.5215000000000001
129.406,0.50275
129.444,0.491
129.492,0.49475
129.526,0.4642499999999999
129.563,0.4784999999999999
129.62,0.4835
129.643,0.5017499999999999
129.687,0.485
129.722,0.486
129.764,0.5037499999999999
129.806,0.4867499999999999
129.843,0.51725
129.889,0.4905
129.923,0.47025
129.961,0.476
130.007,0.48225
130.042,0.496
130.086,0.49425
130.126,0.4549999999999999
130.174,0.44625
130.213,0.45075
130.243,0.47025
130.285,0.487
130.348,0.47325
130.371,0.4875
130.4,0.4735
130.439,0.4735
130.484,0.48125
130.532,0.48875
130.567,0.49775
130.61,0.5
130.651,0.4802499999999999
130.68,0.4795
130.729,0.484
130.765,0.49825
130.813,0.5227499999999999
130.849,0.48125
130.879,0.4772499999999999
130.944,0.5015000000000001
130.966,0.4907499999999999
131.0,0.4935
131.063,0.4765
131.081,0.509
131.122,0.48375
131.177,0.5042500000000001
131.202,0.5005
131.244,0.4942500000000001
131.285,0.4810000000000001
131.332,0.4805
131.366,0.48175
131.404,0.499
131.454,0.502
131.482,0.46775
131.529,0.5237499999999999
131.565,0.50125
131.602,0.4845
131.663,0.50925
131.681,0.5125000000000001
131.7,0.51525
131.724,0.48325
131.759,0.4965
131.808,0.5145
131.848,0.51425
131.886,0.48975
131.925,0.5105
131.961,0.4915
132.007,0.49325
132.049,0.48025
132.083,0.5022500000000001
132.129,0.488
132.183,0.487
132.202,0.4672499999999999
132.261,0.469
132.284,0.483
132.321,0.4872499999999999
132.384,0.4872499999999999
132.401,0.4815
132.445,0.4962499999999999
132.486,0.489
132.525,0.49975
132.569,0.4625
132.606,0.4815
132.639,0.486
132.678,0.477
132.725,0.4805
132.763,0.46225
132.807,0.4610000000000001
132.852,0.461
132.889,0.503
132.922,0.477
132.985,0.4715
133.007,0.4794999999999999
133.043,0.47175
133.101,0.4700000000000001
133.143,0.4975
133.177,0.48975
133.219,0.4720000000000001
133.243,0.495
133.28,0.4702499999999999
133.331,0.47525
133.366,0.47775
133.402,0.491
133.453,0.4982499999999999
133.49,0.47425
133.523,0.4479999999999999
133.573,0.4772499999999999
133.608,0.5097499999999999
133.643,0.49775
133.702,0.47275
133.722,0.47475
133.772,0.4957499999999999
133.805,0.48375
133.842,0.48375
133.89,0.4785
133.926,0.4805
133.965,0.50025
134.002,0.47625
134.048,0.4599999999999999
134.089,0.47525
134.129,0.5025000000000001
134.179,0.5165
134.214,0.47425
134.243,0.4815
134.303,0.5035000000000001
134.324,0.51275
134.374,0.488
134.417,0.482
134.442,0.4792499999999999
134.488,0.493
134.522,0.4915
134.565,0.518
134.613,0.498
134.648,0.502
134.681,0.5025
134.721,0.4725
134.763,0.49675
134.805,0.4867499999999999
134.841,0.4835
134.891,0.4895
134.925,0.48975
134.962,0.48775
135.021,0.4852499999999999
135.042,0.496
135.089,0.48575
135.143,0.50825
135.162,0.51375
135.201,0.501
135.243,0.4999999999999999
135.293,0.49175
135.328,0.477
135.364,0.49975
135.412,0.48025
135.447,0.449
135.485,0.4627500000000001
135.523,0.4529999999999999
135.563,0.45675
135.614,0.45275
135.65,0.4825
135.683,0.47375
135.753,0.447
135.769,0.45775
135.805,0.4565
135.861,0.4725
135.881,0.45225
135.921,0.4785
135.962,0.4785
136.014,0.4845
136.049,0.476
136.085,0.49575
136.126,0.483
136.164,0.48975
136.203,0.46175
136.248,0.47225
136.281,0.48525
136.342,0.4565000000000001
136.364,0.4489999999999999
136.401,0.46025
136.457,0.47425
136.481,0.4955
136.526,0.4792499999999999
136.561,0.49675
136.604,0.47825
136.646,0.4745
136.682,0.4985
136.723,0.4995
136.764,0.47275
136.804,0.5047499999999999
136.885,0.4982499999999999
136.901,0.48675
136.922,0.499
136.968,0.50575
137.002,0.51075
137.064,0.47375
137.087,0.5
137.125,0.50525
137.187,0.49975
137.224,0.51375
137.244,0.50025
137.285,0.4874999999999999
137.324,0.49875
137.364,0.5097499999999999
137.379,0.515
137.406,0.51275
137.452,0.4965
137.487,0.5095
137.52,0.4994999999999999
137.563,0.492
137.602,0.49775
137.653,0.489
137.688,0.5055000000000001
137.723,0.4730000000000001
137.784,0.4982499999999999
137.804,0.4902499999999999
137.845,0.49075
137.884,0.46625
137.928,0.4922500000000001
137.971,0.46975
138.007,0.4825
138.043,0.47825
138.079,0.4624999999999999
138.123,0.46025
138.176,0.4507500000000001
138.229,0.4562499999999999
138.247,0.45675
138.286,0.46375
138.322,0.44725
138.38,0.46125
138.422,0.46125
138.444,0.4515
138.505,0.4485
138.523,0.474
138.563,0.4802499999999999
138.603,0.4752499999999999
138.643,0.48
138.686,0.47525
138.72,0.50225
138.769,0.4852499999999999
138.806,0.4882499999999999
138.842,0.47425
138.894,0.482
138.921,0.482
138.962,0.4805
139.009,0.4932499999999999
139.042,0.4765
139.102,0.48275
139.125,0.5047499999999999
139.162,0.4834999999999999
139.213,0.4784999999999999
139.245,0.4837499999999999
139.292,0.479
139.329,0.4827499999999999
139.362,0.5
139.403,0.4955
139.443,0.4892499999999999
139.49,0.5045000000000001
139.526,0.4835
139.564,0.47
139.605,0.5217499999999999
139.646,0.49225
139.692,0.477
139.726,0.4877499999999999
139.763,0.4932499999999999
139.823,0.51975
139.843,0.5145000000000001
139.884,0.491
139.925,0.496
139.966,0.4935
140.014,0.523
140.048,0.48825
140.081,0.50075
140.12,0.4902499999999999
140.163,0.47025
140.2,0.4814999999999999
140.24,0.46825
140.289,0.4984999999999999
140.325,0.4775
140.361,0.4855
140.423,0.47575
140.441,0.4767499999999999
140.494,0.48175
140.541,0.4857499999999999
140.562,0.4927499999999999
140.607,0.4672499999999999
140.644,0.47725
140.687,0.4837499999999999
140.725,0.471
140.764,0.46775
140.813,0.4735
140.847,0.454
140.89,0.5
140.927,0.4795
140.96,0.4735
141.008,0.47775
141.046,0.47725
141.084,0.4745
141.143,0.477
141.164,0.4815
141.2,0.4772499999999999
141.263,0.47875
141.281,0.495
141.328,0.4712499999999999
141.365,0.4745
141.406,0.518
141.444,0.50425
141.487,0.4805
141.529,0.48375
141.565,0.47125
141.6,0.50325
141.649,0.491
141.686,0.501
141.732,0.49425
141.768,0.4832499999999999
141.801,0.5029999999999999
141.864,0.4679999999999999
141.885,0.49075
141.922,0.5017499999999999
141.959,0.48625
142.011,0.4712499999999999
142.045,0.5025
142.084,0.503
142.133,0.4925
142.168,0.48975
142.209,0.4875
142.242,0.4845
142.279,0.4765
142.328,0.49
142.367,0.4975
142.401,0.47975
142.471,0.46575
142.488,0.51475
142.523,0.49325
142.583,0.477
142.602,0.5062500000000001
142.642,0.4942499999999999
142.684,0.488
142.726,0.48175
142.778,0.4837499999999999
142.814,0.4790000000000001
142.84,0.46175
142.882,0.47675
142.921,0.4972499999999999
142.964,0.472
143.008,0.4760000000000001
143.048,0.4652499999999999
143.066,0.47675
143.098,0.47725
143.127,0.4825
143.178,0.49125
143.232,0.48875
143.253,0.46675
143.297,0.4690000000000001
143.32,0.476
143.364,0.502
143.399,0.481
143.441,0.4669999999999999
143.483,0.474
143.522,0.4945
143.573,0.49375
143.61,0.475
143.64,0.47375
143.684,0.47775
143.726,0.473
143.766,0.5005000000000001
143.807,0.47575
143.843,0.482
143.902,0.48075
143.927,0.4737499999999999
143.962,0.47775
144.0,0.45275
144.043,0.4575
144.098,0.49775
144.133,0.473
144.16,0.478
144.21,0.4720000000000001
144.241,0.47825
144.291,0.4962500000000001
144.326,0.45375
144.363,0.45175
144.406,0.45225
144.442,0.50075
144.511,0.50125
144.529,0.47875
144.561,0.46125
144.622,0.47825
144.64,0.5005
144.689,0.51725
144.722,0.50125
144.765,0.48975
144.809,0.4844999999999999
144.842,0.5047499999999999
144.883,0.50225
144.922,0.5025000000000001
144.962,0.4964999999999999
145.005,0.4872499999999999
145.045,0.4765
145.092,0.5105000000000001
145.131,0.5217499999999999
145.164,0.51
145.216,0.4795
145.24,0.489
145.284,0.4955
145.34,0.5197499999999999
145.363,0.4924999999999999
145.407,0.5045
145.443,0.5017499999999999
145.484,0.50225
145.521,0.485
145.561,0.4852499999999999
145.618,0.499
145.651,0.5042500000000001
145.68,0.497
145.727,0.48175
145.762,0.4967499999999999
145.813,0.5022500000000001
145.848,0.5065
145.882,0.478
145.943,0.47975
145.964,0.48075
146.003,0.4982499999999999
146.043,0.5002500000000001
146.082,0.484
146.137,0.4745
146.171,0.47475
146.207,0.4785
146.242,0.49875
146.28,0.4725
146.328,0.5005000000000001
146.363,0.4815
146.407,0.481
146.446,0.49275
146.485,0.4780000000000001
146.539,0.4875
146.564,0.4805
146.611,0.4735
146.659,0.4570000000000001
146.682,0.493
146.73,0.52125
146.764,0.48175
146.803,0.47075
146.852,0.47575
146.887,0.488
146.92,0.5035
146.962,0.48725
147.003,0.4512499999999999
147.046,0.4772499999999999
147.082,0.48175
147.128,0.47525
147.166,0.47875
147.204,0.47225
147.272,0.48
147.29,0.4485
147.321,0.45675
147.383,0.45925
147.399,0.4790000000000001
147.45,0.4745
147.487,0.47375
147.521,0.50625
147.562,0.49875
147.604,0.5015000000000001
147.655,0.4944999999999999
147.692,0.47875
147.724,0.48
147.765,0.5255
147.805,0.49575
147.852,0.4539999999999999
147.888,0.491
147.921,0.504
147.981,0.50025
148.005,0.4755
148.052,0.503
148.086,0.50125
148.124,0.483
148.172,0.5015
148.22,0.50075
148.243,0.4862499999999999
148.283,0.48875
148.321,0.4994999999999999
148.372,0.4785
148.409,0.5055
148.442,0.49325
148.485,0.4842499999999999
148.522,0.5085
148.588,0.4655
148.608,0.48825
148.642,0.49075
148.703,0.4735
148.728,0.45175
148.742,0.4555
148.761,0.4805
148.8,0.45525
148.848,0.45275
148.89,0.47075
148.925,0.4532499999999999
148.968,0.4497500000000001
149.008,0.4515
149.041,0.4655
149.089,0.4574999999999999
149.122,0.45125
149.179,0.44875
149.229,0.47325
149.252,0.45275
149.294,0.4994999999999999
149.337,0.499
149.365,0.45075
149.424,0.4655
149.443,0.4570000000000001
149.488,0.4754999999999999
149.526,0.45625
149.56,0.45525
149.602,0.4745
149.639,0.4595
149.686,0.491
149.724,0.47275
149.764,0.4785
149.803,0.4962499999999999
149.844,0.4792499999999999
149.885,0.47775
149.928,0.4952499999999999
149.96,0.5002500000000001
150.016,0.52325
150.042,0.49975
150.087,0.4965
150.121,0.50475
150.17,0.48975
150.202,0.4905
150.242,0.4887499999999999
150.293,0.5215
150.328,0.51875
150.36,0.51275
150.41,0.5005
150.443,0.5025
150.482,0.49
150.529,0.51725
150.56,0.48825
150.623,0.5142500000000001
150.646,0.4922500000000001
150.682,0.49475
150.743,0.4887499999999999
150.761,0.49025
150.802,0.495
150.843,0.495
150.882,0.4892499999999999
150.938,0.4855
150.973,0.49325
151.0,0.49475
151.04,0.5157499999999999
151.083,0.4942499999999999
151.127,0.4785
151.166,0.475
151.205,0.49325
151.242,0.478
151.281,0.45025
151.342,0.4555
151.364,0.4574999999999999
151.412,0.47725
151.465,0.4730000000000001
151.483,0.45775
151.528,0.4565
151.561,0.4455
151.606,0.448
151.648,0.448
151.683,0.4472499999999999
151.733,0.4575
151.771,0.4455
151.812,0.4545
151.847,0.45725
151.882,0.4790000000000001
151.931,0.4590000000000001
151.967,0.46875
152.003,0.44975
152.071,0.47025
152.089,0.48025
152.124,0.4792499999999999
152.161,0.4865
152.204,0.4695
152.254,0.45825
152.289,0.50075
152.321,0.475
152.36,0.47875
152.402,0.478
152.457,0.4772499999999999
152.491,0.45575
152.52,0.47675
152.565,0.47325
152.604,0.47625
152.661,0.47275
152.685,0.485
152.726,0.47775
152.783,0.4845
152.803,0.49475
152.846,0.47425
152.883,0.47475
152.934,0.4745
152.97,0.522
153.007,0.4935
153.042,0.4635
153.081,0.4725
153.133,0.4745
153.168,0.4765
153.205,0.46975
153.245,0.45575
153.289,0.4762499999999999
153.32,0.4580000000000001
153.383,0.51575
153.405,0.501
153.446,0.4972500000000001
153.501,0.501
153.522,0.4812499999999999
153.566,0.498
153.606,0.52175
153.641,0.50675
153.68,0.4912499999999999
153.723,0.4892499999999999
153.769,0.4735
153.803,0.51425
153.844,0.51275
153.882,0.5007499999999999
153.935,0.497
153.966,0.4914999999999999
154.004,0.5025
154.047,0.4995
154.105,0.49225
154.125,0.493
154.162,0.49375
154.219,0.50725
154.24,0.4992499999999999
154.286,0.509
154.324,0.49575
154.372,0.4912499999999999
154.407,0.496
154.422,0.4944999999999999
154.449,0.5
154.48,0.4902499999999999
154.52,0.48675
154.57,0.4922499999999999
154.605,0.4992499999999999
154.641,0.50125
154.707,0.487
154.724,0.49775
154.763,0.49775
154.824,0.48875
154.843,0.49925
154.884,0.4945
154.92,0.5005
154.963,0.4765
155.015,0.47975
155.049,0.47575
155.083,0.4755
155.126,0.47625
155.163,0.49
155.219,0.4745
155.245,0.4880000000000001
155.292,0.4589999999999999
155.325,0.50125
155.368,0.47675
155.422,0.4670000000000001
155.44,0.458
155.492,0.504
155.546,0.46175
155.563,0.45225
155.609,0.46875
155.643,0.4795
155.686,0.486
155.723,0.4575
155.768,0.4755
155.81,0.47375
155.844,0.47175
155.88,0.4762499999999999
155.927,0.47825
155.963,0.4780000000000001
156.011,0.48125
156.05,0.49075
156.079,0.484
156.142,0.493
156.165,0.5
156.203,0.5035000000000001
156.243,0.492
156.28,0.4517500000000001
156.336,0.50125
156.372,0.503
156.404,0.4795
156.442,0.486
156.482,0.47675
156.533,0.49775
156.565,0.47325
156.601,0.47125
156.65,0.49625
156.682,0.4555
156.736,0.4565
156.763,0.47825
156.813,0.45625
156.858,0.49075
156.88,0.47875
156.927,0.4549999999999999
156.967,0.477
157.001,0.47875
157.048,0.50175
157.086,0.50225
157.126,0.4745
157.165,0.4765
157.207,0.49225
157.247,0.521
157.281,0.4775
157.334,0.50825
157.366,0.4762499999999999
157.403,0.4987499999999999
157.47,0.49975
157.487,0.4972499999999999
157.524,0.49275
157.589,0.497
157.603,0.49875
157.643,0.4965
157.691,0.50425
157.722,0.491
157.764,0.502
157.801,0.49875
157.85,0.507
157.886,0.5
157.92,0.4944999999999999
157.966,0.4984999999999999
158.003,0.49425
158.048,0.4952499999999999
158.086,0.497
158.122,0.47925
158.183,0.494
158.219,0.48525
158.244,0.4892499999999999
158.281,0.50225
158.326,0.502
158.37,0.52175
158.404,0.488
158.446,0.4977499999999999
158.487,0.4765
158.523,0.49825
158.572,0.482
158.605,0.51025
158.643,0.47375
158.69,0.4555
158.722,0.458
158.782,0.49675
158.807,0.481
158.841,0.497
158.902,0.4532499999999999
158.943,0.4982499999999999
158.963,0.4805
159.001,0.4509999999999999
159.053,0.45125
159.088,0.4737499999999999
159.123,0.4745
159.163,0.4735
159.214,0.47575
159.241,0.47575
159.289,0.477
159.323,0.4715
159.367,0.4747499999999999
159.409,0.477
159.442,0.4785
159.502,0.47525
159.525,0.4549999999999999
159.566,0.4774999999999999
159.623,0.499
159.643,0.502
159.686,0.4775
159.725,0.4835
159.761,0.4802499999999999
159.802,0.481
159.847,0.4767499999999999
159.891,0.45625
159.925,0.45275
159.968,0.4565
160.005,0.47425
160.041,0.47975
160.092,0.4754999999999999
160.126,0.4775
160.143,0.45325
160.164,0.448
160.224,0.45325
160.246,0.4745
160.282,0.4580000000000001
160.321,0.4565
160.364,0.471
160.413,0.455
160.447,0.4945
160.481,0.4539999999999999
160.519,0.45775
160.562,0.45575
160.617,0.4549999999999999
160.652,0.49875
160.682,0.4922499999999999
160.724,0.48475
160.761,0.4555
160.827,0.46125
160.845,0.456
160.885,0.4615
160.944,0.47675
160.962,0.45975
161.008,0.4489999999999999
161.047,0.4585
161.084,0.4737500000000001
161.127,0.46275
161.162,0.4744999999999999
161.213,0.4515
161.25,0.4179999999999999
161.283,0.4022499999999999
161.323,0.4299999999999999
161.362,0.4529999999999999
161.407,0.45125
161.445,0.4425
161.486,0.4592499999999999
161.552,0.4587500000000001
161.57,0.4674999999999999
161.602,0.4605
161.661,0.4125
161.684,0.4367499999999999
161.731,0.449
161.766,0.451
161.804,0.46625
161.844,0.44725
161.889,0.38675
161.933,0.4135
161.965,0.4275
162.003,0.4399999999999999
162.046,0.4259999999999999
162.082,0.44375
162.133,0.4367499999999999
162.169,0.4125
162.21,0.41025
162.255,0.4232499999999999
162.283,0.409
162.326,0.436
162.366,0.453
162.403,0.438
162.452,0.4189999999999999
162.488,0.41225
162.53,0.448
162.565,0.4295
162.603,0.4239999999999999
162.648,0.404
162.683,0.4275
162.726,0.4095
162.766,0.4575
162.8,0.415
162.859,0.44
162.883,0.4469999999999999
162.931,0.42225
162.986,0.4435
163.005,0.42525
163.04,0.427
163.08,0.3992500000000001
163.12,0.4519999999999999
163.167,0.4109999999999999
163.219,0.4317499999999999
163.244,0.42925
163.28,0.4570000000000001
163.321,0.43325
163.366,0.45375
163.401,0.4529999999999999
163.446,0.443
163.486,0.4614999999999999
163.522,0.46525
163.588,0.47
163.606,0.4509999999999999
163.641,0.412
163.7,0.4554999999999999
163.721,0.474
163.775,0.473
163.81,0.4635
163.841,0.4469999999999999
163.88,0.4217499999999999
163.925,0.4315
163.971,0.46675
164.007,0.46225
164.041,0.4834999999999999
164.088,0.466
164.124,0.4395
164.17,0.46675
164.222,0.47725
164.247,0.4542499999999999
164.301,0.48
164.322,0.44425
164.373,0.4752499999999999
164.404,0.4635
164.44,0.4525
164.487,0.43825
164.521,0.47625
164.569,0.46575
164.605,0.45425
164.643,0.47125
164.692,0.47875
164.724,0.4684999999999999
164.76,0.4559999999999999
164.812,0.45825
164.84,0.45525
164.903,0.4515
164.931,0.4705
164.963,0.45925
165.028,0.47
165.046,0.4625
165.081,0.47075
165.123,0.45875
165.163,0.4664999999999999
165.221,0.4715
165.258,0.469
165.283,0.46725
165.323,0.4457499999999999
165.373,0.46975
165.407,0.4612499999999999
165.441,0.4239999999999999
165.499,0.4584999999999999
165.532,0.4635
165.559,0.4595
165.621,0.45425
165.642,0.45125
165.693,0.4532499999999999
165.741,0.45325
165.762,0.4525
165.808,0.4419999999999999
165.824,0.46025
165.86,0.479
165.884,0.4585
165.92,0.4654999999999999
165.968,0.4665
166.007,0.45675
166.044,0.452
166.084,0.4745
166.123,0.4805
166.164,0.48325
166.215,0.44725
166.248,0.4722499999999999
166.284,0.47775
166.341,0.4554999999999999
166.366,0.4685
166.402,0.46
166.443,0.45525
166.488,0.4685
166.526,0.4549999999999999
166.562,0.4535
166.616,0.4545
166.648,0.472
166.68,0.472
166.726,0.4745
166.761,0.4720000000000001
166.814,0.493
166.849,0.47925
166.881,0.46975
166.948,0.47575
166.965,0.506
167.0,0.4974999999999999
167.057,0.4847499999999999
167.08,0.473
167.137,0.47425
167.173,0.5085
167.218,0.5055
167.241,0.4912500000000001
167.282,0.45675
167.327,0.47775
167.362,0.47275
167.408,0.5205
167.445,0.50025
167.483,0.495
167.533,0.50825
167.569,0.487
167.602,0.50325
167.662,0.4905
167.68,0.4895
167.735,0.4892499999999999
167.784,0.491
167.807,0.4922499999999999
167.842,0.5117499999999999
167.882,0.4712499999999999
167.935,0.48
167.968,0.49175
168.001,0.5205
168.053,0.495
168.085,0.49675
168.119,0.50025
168.166,0.491
168.215,0.49275
168.241,0.4922499999999999
168.283,0.494
168.323,0.4904999999999999
168.386,0.4885
168.408,0.47075
168.441,0.51075
168.482,0.50875
168.524,0.46625
168.574,0.4675
168.608,0.492
168.64,0.49475
168.68,0.47975
168.726,0.46375
168.773,0.467
168.808,0.49075
168.844,0.50325
168.887,0.45625
168.92,0.44725
168.986,0.48475
169.005,0.45225
169.045,0.4512499999999999
169.107,0.4695
169.125,0.44725
169.164,0.46325
169.204,0.4612499999999999
169.239,0.4657499999999999
169.287,0.471
169.324,0.4549999999999999
169.368,0.46625
169.404,0.46825
169.444,0.4529999999999999
169.487,0.48375
169.522,0.47375
169.571,0.4705
169.609,0.47875
169.642,0.4925
169.707,0.50275
169.727,0.498
169.76,0.4915
169.824,0.4995
169.841,0.5055000000000001
169.888,0.4705
169.925,0.4897499999999999
169.961,0.47075
170.001,0.4670000000000001
170.049,0.4720000000000001
170.087,0.49975
170.125,0.50425
170.165,0.49275
170.207,0.48975
170.246,0.4887499999999999
170.284,0.51425
170.326,0.4874999999999999
170.36,0.50325
170.422,0.4967499999999999
170.44,0.4844999999999999
170.49,0.5115
170.525,0.5062500000000001
170.564,0.5157499999999999
170.61,0.4845
170.642,0.50375
170.683,0.4885
170.722,0.4695
170.767,0.4907499999999999
170.813,0.5135
170.848,0.507
170.881,0.50975
170.934,0.49875
170.96,0.49875
171.021,0.5255000000000001
171.045,0.4902499999999999
171.094,0.517
171.144,0.4872499999999999
171.162,0.521
171.203,0.48875
171.253,0.4997499999999999
171.282,0.46725
171.325,0.494
171.363,0.515
171.408,0.492
171.443,0.47325
171.483,0.50025
171.498,0.47
171.537,0.46525
171.562,0.477
171.606,0.479
171.644,0.48975
171.683,0.4902499999999999
171.741,0.4692499999999999
171.765,0.49475
171.803,0.4895
171.869,0.47175
171.892,0.469
171.924,0.48525
171.962,0.50875
172.013,0.4895
172.046,0.4982499999999999
172.081,0.4735
172.137,0.47075
172.175,0.493
172.202,0.47075
172.252,0.46675
172.281,0.48125
172.328,0.48175
172.367,0.464
172.402,0.4702499999999999
172.462,0.48375
172.485,0.47925
172.527,0.48375
172.565,0.476
172.604,0.47875
172.653,0.48125
172.687,0.50975
172.723,0.47975
172.762,0.4805
172.803,0.50525
172.848,0.5125
172.891,0.48975
172.922,0.4795
172.967,0.492
173.012,0.516
173.055,0.51675
173.083,0.49575
173.125,0.488
173.183,0.496
173.201,0.517
173.241,0.4994999999999999
173.28,0.5182500000000001
173.326,0.51075
173.37,0.515
173.405,0.522
173.443,0.51175
173.481,0.51875
173.528,0.514
173.566,0.50625
173.601,0.4782499999999999
173.652,0.50725
173.685,0.50925
173.722,0.50725
173.784,0.537
173.801,0.497
173.848,0.50475
173.902,0.51125
173.923,0.50575
173.97,0.4922499999999999
174.002,0.482
174.042,0.50975
174.082,0.5417500000000001
174.125,0.4982499999999999
174.173,0.503
174.21,0.52
174.246,0.5055
174.285,0.525
174.327,0.53725
174.366,0.5342499999999999
174.405,0.523
174.444,0.5297499999999999
174.502,0.51525
174.523,0.516
174.562,0.5225
174.601,0.537
174.648,0.4730000000000001
174.687,0.4975
174.725,0.5245
174.768,0.5407500000000001
174.807,0.4932499999999999
174.849,0.5037499999999999
174.887,0.4725
174.923,0.494
174.962,0.51125
175.013,0.495
175.04,0.499
175.102,0.49025
175.129,0.489
175.162,0.49075
175.23,0.50825
175.281,0.4897499999999999
175.302,0.492
175.336,0.46425
175.362,0.486
175.411,0.5355
175.446,0.5125
175.483,0.49175
175.522,0.478
175.562,0.4872499999999999
175.606,0.52
175.643,0.51625
175.686,0.48775
175.727,0.50275
175.762,0.489
175.826,0.4745
175.846,0.4952499999999999
175.881,0.499
175.944,0.4927499999999999
175.962,0.48375
176.004,0.489
176.044,0.48425
176.092,0.49575
176.13,0.49375
176.164,0.4915
176.211,0.4885
176.258,0.514
176.286,0.4954999999999999
176.323,0.51275
176.367,0.50975
176.411,0.4705
176.445,0.53325
176.481,0.5195
176.537,0.4932499999999999
176.559,0.48875
176.601,0.5265
176.643,0.53225
176.68,0.51525
176.728,0.515
176.759,0.4975
176.806,0.51925
176.843,0.53625
176.884,0.544
176.927,0.5387500000000001
176.965,0.541
177.006,0.54125
177.047,0.52475
177.08,0.51425
177.141,0.5309999999999999
177.158,0.53125
177.176,0.54525
177.203,0.52
177.257,0.5425
177.285,0.5289999999999999
177.326,0.5255
177.366,0.5197499999999999
177.411,0.5107499999999999
177.447,0.51425
177.485,0.54275
177.527,0.5249999999999999
177.566,0.49275
177.605,0.4825
177.642,0.49875
177.683,0.47
177.73,0.5135000000000001
177.767,0.5045
177.803,0.518
177.864,0.484
177.882,0.47725
177.922,0.471
177.98,0.48125
178.004,0.5065
178.05,0.5195000000000001
178.086,0.4845
178.124,0.4782499999999999
178.181,0.48375
178.206,0.4765
178.239,0.47825
178.281,0.50325
178.333,0.51875
178.368,0.5215000000000001
178.401,0.48225
178.45,0.4764999999999999
178.485,0.49925
178.52,0.5385
178.583,0.53975
178.601,0.501
178.657,0.50475
178.693,0.52125
178.719,0.531
178.767,0.5185000000000001
178.802,0.505
178.849,0.54275
178.882,0.5355
178.926,0.54125
178.972,0.4815
179.003,0.5165000000000001
179.041,0.5387500000000001
179.09,0.4945
179.122,0.53075
179.182,0.51725
179.202,0.514
179.243,0.505
179.311,0.5169999999999999
179.331,0.5329999999999999
179.363,0.5095
179.402,0.5395
179.448,0.51025
179.486,0.5149999999999999
179.521,0.5177499999999999
179.572,0.5417500000000001
179.604,0.525
179.642,0.5157499999999999
179.686,0.518
179.722,0.5005000000000001
179.773,0.5325
179.808,0.5065
179.841,0.53175
179.902,0.5177499999999999
179.923,0.51125
179.973,0.51075
180.028,0.4955
180.043,0.51675
180.085,0.523
180.124,0.5275
180.161,0.501
180.2,0.50225
180.242,0.52525
180.287,0.53075
180.321,0.5185
180.374,0.4964999999999999
180.405,0.5125000000000001
180.44,0.5045000000000001
180.488,0.5185
180.527,0.51075
180.565,0.4974999999999999
180.629,0.50675
180.646,0.5135000000000001
180.685,0.5215
180.721,0.5215000000000001
180.763,0.5365
180.813,0.5202500000000001
180.847,0.52425
180.883,0.4895
180.922,0.4845
180.963,0.50375
181.008,0.52
181.044,0.52
181.087,0.49825
181.124,0.54025
181.162,0.545
181.222,0.54225
181.26,0.522
181.282,0.495
181.343,0.51
181.364,0.515
181.405,0.494
181.444,0.4865
181.495,0.529
181.526,0.52075
181.565,0.48575
181.611,0.4895
181.651,0.5345
181.682,0.5157499999999999
181.725,0.4907499999999999
181.762,0.499
181.817,0.46725
181.85,0.505
181.883,0.475
181.944,0.5085000000000001
181.962,0.502
182.007,0.5022500000000001
182.061,0.50025
182.082,0.5249999999999999
182.122,0.4944999999999999
182.159,0.4895
182.206,0.496
